,Date,News 1,News 2,News 3,News 4,News 5,News 6,News 7,News 8,News 9,News 10,FinBERT score
185,2025-01-11,ทำ nmax ล้มแปะ ค่าซ่อม13000 เป็นไปได้ไหม,,,,,,,,,,0.0
186,2025-01-12,Car meet etiquette 5 ข้อควรจำสำหรับงานรวมพลคนบ้ารถ,,,,,,,,,,0.0
187,2025-01-13,มัดไฟฟินคอล์ยเสีย สตาร์ทมอเตอร์ไซค์แล้วไฟไม่ชาร์จ ขี่ๆอยู่แล้วแบตหมด,,,,,,,,,,0.0
188,2025-01-14,"Амеба , пожирающая мозг : скрытая опасность пресноводных водоемов",,,,,,,,,,0.0
189,2025-01-15,มอบตัวแล้ว 5 ผู้ต้องหา ญาติสาวอ้างเป็น จนท . สถานทูต หลอกคนไปทำงานออสเตรเลีย,,,,,,,,,,0.0
190,2025-01-16,เจน 3 ดุสิตธานี เคลื่อนกลยุทธ์กระจายเสี่ยง บุกปักธงแบรนด์โรงแรมไทยในยุโรป,,,,,,,,,,0.0
191,2025-01-17,เช็กลิสต์ 16 หุ้น พอร์ต  หมอพงศ์ศักดิ์  รอบ 1 ปี แดงเกือบหมดลบมากสุด 60 % ,,,,,,,,,,0.0
192,2025-01-18,โดนโกงจากรับปั่นคาบาล่า,,,,,,,,,,0.0
193,2025-01-19,ลูกค้าร้านหม้อไฟดังเลือดเต็มปาก อ้างเจอเศษแก้วในลูกชิ้น ที่แท้มิจฉาชีพ ลงทุนเจ็บเรียกเงิน,,,,,,,,,,0.0
194,2025-01-20,Пожилой монах заманил искательницу духовных откровений в монастырь и изнасиловал,,,,,,,,,,0.0
195,2025-01-21,มองไปข้างหน้าใช้กฎหมายสมรสเท่าเทียม กระตุ้นซื้ออสังหาฯ พรีเวดดิ้ง ประกันภัย กลุ่ม LGBTQ+ช่วยเพิ่มประชากรประเทศ,,,,,,,,,,0.0
196,2025-01-22,  แลนด์แอนด์เฮ้าส์  เร่งระบายสต็อก เบรกคอนโด เปิด 4 โครงการใหม่ ต่ำสุดรอบ 20 ปี,,,,,,,,,,0.0
197,2025-01-23,slot 789 auto เปลี่ยนชีวิตสู่ความมั่งคั่งด้วย  เครติดฟรีเว็ปตรง  โอกาสที่คุณไม่ควรพลาด,,,,,,,,,,0.0
198,2025-01-24,11 โรงงานน้ำตาล รับซื้ออ้อยเผาไฟเกิน 25 % ไม่สนปัญหา PM2 . 5,,,,,,,,,,0.0
199,2025-01-25,  ต้อนรับตรุษจีนปีมะเส็ง  ที่ ร้านอาหารจีน  เฮยยิน  ,,,,,,,,,,0.0
200,2025-01-26,สล็อต ฝาก - ถอน ผ่าน เป๋าตัง เปิดประสบการณ์เล่นเกมสล็อต fafa168 ที่แตกต่าง,,,,,,,,,,0.0
201,2025-01-27,  อัครา  กระทุ้งรัฐบาลเร่งเคลียร์คดีอนุญาโตฯ หวังเดินหน้าธุรกิจเหมืองทอง,,,,,,,,,,0.0
202,2025-01-28,สล็อตแบบทดลองเล่น 77bet เว็บแทงบอลออนไลน์ชั้นนำ รับโปรโมชั่นสุดคุ้มคลิกเลย,,,,,,,,,,0.0
203,2025-01-29,งูเล็กพ่นพิษแรง ! ฉุดอสังหาฯ ซึมลึก เบรกลงทุน เปิดโครงการใหม่ต่ำสุดรอบ15ปี,,,,,,,,,,0.0
204,2025-01-30,เว็บสล็อต mc888  roman999  - ก้าวสู่ยุคทองของการเขียนเนื้อหาที่เป็นเลิศ,,,,,,,,,,0.0
205,2025-01-31,อัพเดตพอร์ตหุ้น  นิติ โอสถานุเคราะห์  ทายาทโอสถสภา มั่งคั่งเฉียด 5 หมื่นล้าน,,,,,,,,,,0.0
206,2025-02-01,  แยกปทุมวัน  ทำเลทองที่จะเปลี่ยนโฉมไปในอนาคต ! ,,,,,,,,,,0.0
207,2025-02-02,slotxo สล็อต ฝาก 1 บาท ได้ 100 สล็อต777 pg เกมเด็ดที่มาพร้อมกับโบนัสแตกไว,,,,,,,,,,0.0
208,2025-02-03,"Charlie Javice หลอกขายกิจการ 6 , 000 ล้าน ให้ธนาคารใหญ่สุดในโลก / โดย ลงทุนแมน",,,,,,,,,,0.0
209,2025-02-04,สล็อตถอนไม่มีขั้นต่ำ ค้นพบจุดเปลี่ยนของการเดิมพันด้วย  แคท 888  ,,,,,,,,,,0.0
210,2025-02-05,The Top Places for Digital Nomads,,,,,,,,,,0.0
211,2025-02-06,รู้จัก  นวัตกรรมฝาขวดใหม่ติดกับขวด  เรื่องเล็กๆแต่สำคัญรีไซเคิลได้ 100 % ในไทยยังรู้น้อยดึงออกแบบเดิมๆ,,,,,,,,,,0.0
212,2025-02-07,曼谷景點推薦 》 泰版蔦屋書店 「 Open House 」， 吃美食 、 打卡還有親子遊樂區,,,,,,,,,,0.0
213,2025-02-08,  เขตรักษาพันธุ์สัตว์ป่าชื่อดัง  ประกาศห้ามเข้า ฝ่าฝืนแจ้งจับโทษคุกสูงสุด 20 ปี - ปรับ 2 ล้าน,,,,,,,,,,0.0
214,2025-02-09,28 migranten dood aangetroffen in massagraf in Libië,,,,,,,,,,0.0
215,2025-02-10,ปัญหาวัวเถื่อนกับฝุ่นควันพิษ,,,,,,,,,,0.0
216,2025-02-11,heng88betcom สถานที่เล่น สล็อต ฟรี ที่คุณไม่ควรพลาดในปีนี้,,,,,,,,,,0.0
217,2025-02-12,  เปป  วาดฝันคว้า  เวียร์ตซ์  ปั้นเกมแทน  เดอ บรอยน์  ,,,,,,,,,,0.0
218,2025-02-13,🌳ครั้งสองในชีวิต ... ไม่ได้มาเพื่อพิชิตภูกระดึงฉบับ 2568 ( เส้นทางปิดหลายจุด ระวังช้างป่า พร้อมขั้นตอนการเข้า ) ,,,,,,,,,,0.0
219,2025-02-14,สิทธิที่จะมีความสุข,,,,,,,,,,0.0
220,2025-02-15,เซเลนสกีถูกทิ้ง ? หนทางเริ่มตีบตัน,,,,,,,,,,0.0
221,2025-02-16,เดลินิวส์ 17 ก . พ . โวย ปธ . ปปช . ไปเคลียร์ตัวเอง  โรม  รับเสียสมาธิซักฟอก,,,,,,,,,,0.0
222,2025-02-17,พปชร . เล็งชำแหละ พ . ร . บ . สถานบันเทิงครบวงจร - MOU 44 ในศึกอภิปรายไม่ไว้วางใจ,,,,,,,,,,0.0
223,2025-02-18,พระสมเด็จจิตรลดา หรือพระกำลังแผ่นดิน เป็นมงคลชีวิต หากได้ครอบครอง,,,,,,,,,,0.0
224,2025-02-19,  เด็กจบใหม่  ตกงานพุ่ง ทะลุ 4 แสนคน ระดับอุดมศึกษาสูงที่สุด,,,,,,,,,,0.0
225,2025-02-20,112 - nieuws : illegale prostitutie in Helmond • bestuurder bekneld na botsing,,,,,,,,,,0.0
226,2025-02-21,คนจีนบางคน 18 มงกุฎ,,,,,,,,,,0.0
227,2025-02-22,  สามสาว เบเกอรี่สนามเป้า  ขนมปัง 10 บาท อร่อยเกินราคา,,,,,,,,,,0.0
228,2025-02-23,จับหนุ่มลูกครึ่งลอบขนเงินสด 15 ล้านบาท อ้างเล่นพนันได้มาจากบ่อนปอยเปต,,,,,,,,,,0.0
229,2025-02-24,ขอระบายหน่อยเหอะทนไม่ไหวกับบริการห่วยแตกๆของtruemoveH,,,,,,,,,,0.0
230,2025-02-25,สยาม ทาคาชิมายะ อวดโฉม  Beauty Garden  อัตลักษณ์ใหม่แห่งความงาม,,,,,,,,,,0.0
231,2025-02-26,ช่วยเหยื่อคอลฯเรียกค่าไถ่,,,,,,,,,,0.0
232,2025-02-27,ค่าเสียเวลา,,,,,,,,,,0.0
233,2025-02-28,Crocs เปิดตัวรองเท้ารุ่นใหม่ InMotion นิยามของความนุ่มสบายของคนทุกไลฟ์สไตล์,,,,,,,,,,0.0
234,2025-03-01,  เอกนัฏ  ปิดเกมเร็ว  มหากาพย์วินโพรเสส  ขนย้าย  อลูมิเนียมดรอส  ใน 46 วัน,,,,,,,,,,0.0
235,2025-03-02,โสมชบาจ๊ะจ๋า 3 มีนาคม 2568,,,,,,,,,,0.0
236,2025-03-03,true wallet joker slotxo สล็อต ฝาก 10 บาท รับ 100 ค้นพบเคล็ดลับการเดิมพันออนไลน์ที่เว็บตรง99,,,,,,,,,,0.0
237,2025-03-04,  อีคอมเมิร์ซไทยวิกฤติ  ทุนนอกฮุบ  สินค้าจีน  ทะลักบีบผู้ค้าเร่งปรับตัว,,,,,,,,,,0.0
238,2025-03-05,  ทวี  ชี้จดหมายอุยกูร์ 2 คนจากในคุกส่งถึงเมียไทย,,,,,,,,,,0.0
239,2025-03-06,ประกันสังคม ม . 33 ถูกหัก 750 บาททุกเดือน เอาไปทำอะไรบ้าง ? ,,,,,,,,,,0.0
240,2025-03-07,Interior Ministry Introduces New 180 Day Destination Thailand Visa,,,,,,,,,,0.0
241,2025-03-08,ตำรวจไซเบอร์เปิดปฏิบัติการ  หักปีกไฮโซ  ปูพรมกวาดล้างเว็บพนันออนไลน์ ufafc24 เงินหมุนเวียน 9 เดือนกว่า 250 ล้านบาท,,,,,,,,,,0.0
242,2025-03-09,กว่าจะได้รางวัลใหญ่,,,,,,,,,,0.0
243,2025-03-10,"แจกเงินดิจิทัลวอลเล็ต 10 , 000 บาท กลุ่มอายุ 20 - 59 ปี รอไปก่อนนะ",,,,,,,,,,0.0
244,2025-03-11,รัฐบาลเร่งเครื่อง12โปรเจ็กต์ใหม่ หนุนเป้าเศรษฐกิจปี 68 โตเกิน3 % ,,,,,,,,,,0.0
245,2025-03-12,บุกจับ 4 ชาวจีน - เวียดนาม เช่าคอนโดลอบเปิดเว็บพนันออนไลน์,,,,,,,,,,0.0
246,2025-03-13,"เงินเยียวยาน้ำท่วม โอนเข้าบัญชี 9 , 000 บาท 14 มี . ค . 68 มีจังหวัดไหนได้บ้าง",,,,,,,,,,0.0
247,2025-03-14,สล็อต ฝาก 9 บาท 8 รับ 100 เปิดประสบการณ์เล่น  ok คาสิโน  สุดล้ำ พร้อมสัมผัสความตื่นเต้นแบบเหนือระดับ,,,,,,,,,,0.0
248,2025-03-15,ของว่างวันอาทิตย์ 16 มีนาคม 2568,,,,,,,,,,0.0
249,2025-03-16,ดัง พันกร ตอบกลับแซ่บ หลังแต่งตัวแพง แต่เจอคนจับผิด บอกให้ตรวจสอบการเงิน,,,,,,,,,,0.0
250,2025-03-17,Audi S6 Avant e - tron quattro ขุมพลังไฟฟ้า 100 % ตัวแรงจากตระกูล S มาไทยแล้ว,,,,,,,,,,0.0
251,2025-03-18,ประวัติวันสงกรานต์ 2568 มีความเป็นมาอย่างไร สรุปย่อแบบเข้าใจง่าย,,,,,,,,,,0.0
252,2025-03-19,  ผีแดง  จ้องคว้า  ซาฟี  ปั้นเกมซัมเมอร์นี้,,,,,,,,,,0.0
253,2025-03-20,เผยความจริงเพ้นเฮ้าส์ 700 ล้าน ดิว อริสรา เพจดังแฉเพิ่มค้างค่าเช่า 10 ล้าน,,,,,,,,,,0.0
254,2025-03-21,เว็บสล็อตให้เครดิตฟรี เปลี่ยนชีวิตสู่ความมั่งคั่งด้วย  เครติดฟรีเว็ปตรง  โอกาสที่คุณไม่ควรพลาด,,,,,,,,,,0.0
255,2025-03-22,เปรียบชัดๆ สิงคโปร์ vs มาเก๊า โมเดล  เอ็นเตอร์เทนเมนต์คอมเพล็กซ์  ,,,,,,,,,,0.0
256,2025-03-23,อุทยานแห่งชาติหมู่เกาะเภตรา เที่ยวสตูล ที่เที่ยวทะเลหน้าร้อน,,,,,,,,,,0.0
257,2025-03-24,เปิดนิติกรรมอำพราง 2 นายกฯ  พ่อ - ลูก  ถลก  ซุกหุ้น - เลี่ยงภาษี  ภาค 2,,,,,,,,,,0.0
258,2025-03-25,งานสัปดาห์หนังสือแห่งชาติ ครั้งที่ 53 งานหนังสือ 2568 จัดวันไหน,,,,,,,,,,0.0
259,2025-03-26,เดลินิวส์ 27 มี . ค . จับพันเอก - แพทย์หญิง ทุจริตยารพ . ทหารผ่านศึกฟาด 40 ล . ,,,,,,,,,,0.0
260,2025-03-27,Toyota มั่นใจมาตรการ  กระบะพี่ มีคลังค้ำ  ช่วย SME และอุตสาหกรรมรถยนต์ไทย,,,,,,,,,,0.0
261,2025-03-28,中企承建泰國審計署21億大樓被震垮 ! 建設公司中國中鐵偷刪慶祝文 | 國際,,,,,,,,,,0.0
262,2025-03-29,"ของเล่นเปลี่ยนโลกได้ ถ้าไอเดียคุณเจ๋งพอ ! ร่วมประกวดออกแบบของเล่นจากภูมิปัญญาไทย ชิงเงินรางวัลรวมกว่า 100 , 000 บาท",,,,,,,,,,0.0
263,2025-03-30, 【 緬甸強震 】「 如果再選一次 ， 我不一定會來 」 ──一位台人在泰國災後的自白 | 社會,,,,,,,,,,0.0
264,2025-03-31,"Lurer . com | Հայաստանում աճել են սեռական բնույթի հանցագործությունները , թրաֆիքինգը և առողջությանը վնաս հասցնելու դեպքերը",,,,,,,,,,0.0
265,2025-04-01,4陸男闖曼谷30F倒塌大樓搬文件 被捕5天後 「 目的 」 全供了 網笑 ： 誰信 | 國際 | 三立新聞網 SETN . COM,,,,,,,,,,0.0
266,2025-04-02,บุคคลในข่าว 3 เมษายน 2568,,,,,,,,,,0.0
267,2025-04-03,"White Lotus Cast Salaries , Paychecks Revealed",,,,,,,,,,0.0
268,2025-04-04,Умер Паша Техник звезда российского андеграундного хип - хопа,,,,,,,,,,0.610378623008728
269,2025-04-05,เดลินิวส์ 6 เม . ย . ภาษีศูนย์บาท - งบขาดดุล ดีเอสไอแฉ บริษัทไชน่าสร้างตึก สตง . ,,,,,,,,,,0.0
270,2025-04-06,หาดเตยงาม เที่ยวทะเลสัตหีบ หาดเตยงาม แผนที่,,,,,,,,,,0.0
271,2025-04-07,ซื้อเลขตามเข็มไมล์,,,,,,,,,,0.0
272,2025-04-08,เหตุผลของ  ทรัมป์  ,,,,,,,,,,0.0
273,2025-04-09,"Марјан Радески нападнат во Тетово , но случајот нема врска со фудбалскиот меч против Шкендија",,,,,,,,,,0.0
274,2025-04-10,true wallet wallet สล็อต ฝาก 9 บาท รับ 100 สล็อต OK เกมสุดพิเศษที่จะพาคุณก้าวสู่ความมั่งคั่ง,,,,,,,,,,0.0
275,2025-04-11,ไหว้พระใกล้กรุงเทพฯ 7 จังหวัด ไปเช้า - เย็นกลับได้,,,,,,,,,,0.0
276,2025-04-12,สล็อตxoคิงคอง  สล็อตแตกดี เปลี่ยนความฝันเป็นจริง ด้วยรางวัลมหาศาล  ,,,,,,,,,,0.0
277,2025-04-13,Verdachte van uitbuiting 19 - jarige :  Ze is een klein meisje . Wil geld aan haar verdienen  ,,,,,,,,,,0.0
278,2025-04-14,ฝ้าเพดานร้าว บริการที่ได้รับความนิยมสูงสุดหลังแผ่นดินไหว,,,,,,,,,,0.0
279,2025-04-15,สร้างกันชนทางการเงิน รับมือทุกแรงสั่นสะเทือน,,,,,,,,,,0.0
280,2025-04-16,บุคคลในข่าว 17 เมษายน 2568,,,,,,,,,,0.0
281,2025-04-17,Live Amerika | Trump  blijft grootste vertrouwen hebben in nationale veiligheidsteam  na gelekt oorlogsplan,,,,,,,,,,0.0
282,2025-04-18,เครดิตฟรีซุปเปอร์สล็อต1234 เปิดโลกใหม่แห่งการเล่นเกมสล็อตด้วย  ปัง ปัง สล็อต  ,,,,,,,,,,0.0
283,2025-04-19,เอมี่ - บอนนี่ พร้อมรับซัมเมอร์กับกระเป๋าคู่ใจจาก Beyond The Vines,,,,,,,,,,0.0
284,2025-04-20,,,,,,,,,,,0.0
285,2025-04-21,,,,,,,,,,,0.0
286,2025-04-22,,,,,,,,,,,0.0
287,2025-04-23,,,,,,,,,,,0.0
288,2025-04-24,,,,,,,,,,,0.0
289,2025-04-25,,,,,,,,,,,0.0
290,2025-04-26,,,,,,,,,,,0.0
291,2025-04-27,,,,,,,,,,,0.0
292,2025-04-28,,,,,,,,,,,0.0
293,2025-04-29,,,,,,,,,,,0.0
294,2025-04-30,,,,,,,,,,,0.0
295,2025-05-01,,,,,,,,,,,0.0
296,2025-05-02,,,,,,,,,,,0.0
297,2025-05-03,,,,,,,,,,,0.0
298,2025-05-04,,,,,,,,,,,0.0
299,2025-05-05,,,,,,,,,,,0.0
300,2025-05-06,,,,,,,,,,,0.0
301,2025-05-07,,,,,,,,,,,0.0
302,2025-05-08,,,,,,,,,,,0.0
303,2025-05-09,,,,,,,,,,,0.0
304,2025-05-10,,,,,,,,,,,0.0
305,2025-05-11,,,,,,,,,,,0.0
306,2025-05-12,,,,,,,,,,,0.0
307,2025-05-13,,,,,,,,,,,0.0
308,2025-05-14,,,,,,,,,,,0.0
309,2025-05-15,,,,,,,,,,,0.0
310,2025-05-16,,,,,,,,,,,0.0
311,2025-05-17,,,,,,,,,,,0.0
312,2025-05-18,,,,,,,,,,,0.0
313,2025-05-19,,,,,,,,,,,0.0
314,2025-05-20,,,,,,,,,,,0.0
315,2025-05-21,,,,,,,,,,,0.0
316,2025-05-22,,,,,,,,,,,0.0
317,2025-05-23,,,,,,,,,,,0.0
318,2025-05-24,,,,,,,,,,,0.0
319,2025-05-25,Струга ТЛ и Илчо Ѓорѓиоски се разделија – Екипа,,,,,,,,,,0.0
320,2025-05-26,ใช้วีซ่าเปิดบัญชีม้า,,,,,,,,,,0.0
321,2025-05-27,ดอยหลวงตาก 2568 เปิดฤดูกาล เดินป่าพิชิตยอดดอยชมวิวทะเลหมอก,,,,,,,,,,0.0
322,2025-05-28,Tate - broers ook aangeklaagd in Verenigd Koninkrijk,,,,,,,,,,0.0
323,2025-05-29,สล็อตค่ายนอก ค้นพบความสุขและความมั่งคั่งด้วย  ซุปเปอร์ สล็อต  ที่คุณต้องลอง,,,,,,,,,,0.0
324,2025-05-30,  หงส์แดง  ยืนยันคว้า  ฟริมปง  เสริมหลังบ้านทางการ,,,,,,,,,,0.0
325,2025-05-31,สนามรบยุคใหม่ - เขี้ยวเล็บที่ต้องจับตา,,,,,,,,,,0.0
326,2025-06-01,superslot ฝาก10รับ100 เปิดประตูสู่ดินแดนแห่งความสนุกกับ pg888th,,,,,,,,,,0.0
327,2025-06-02,"  เศรษฐี 4 วัน ! ชายวัย 50 ดวงพลิกฟ้าคว้า 6 , 095 ล้านบาทแต่กลับติดคุกฉลองชัย",,,,,,,,,,0.0
328,2025-06-03,เงินเข้ามิ . ย . นี้เช็ควันโอนได้ที่นี่ ! 3กลุ่มเปราะบางได้พร้อมกัน ตรวจสิทธิ - ลงทะเบียนด่วน ! ,,,,,,,,,,0.0
329,2025-06-04,  สิงห์สำอาง  คว้า  ดีแลป  เสริมแนวรุกทางการ,,,,,,,,,,0.0
330,2025-06-05,"Thailand : Over 14 , 000 people killed in motorcycle accidents in 2024",,,,,,,,,,-0.9208110570907593
331,2025-06-06,ประชันพอร์ตหุ้น  เจียรวนนท์ - จิราธิวัฒน์  2 บ้านใหญ่คับจักรวาลธุรกิจเมืองไทย,,,,,,,,,,0.0
332,2025-06-07,ที่นี่จากยูเอสเอ วันที่ 8 มิถุนายน 2568,,,,,,,,,,0.0
333,2025-06-08,เลอโนโว เปิดตัวแล็ปท็อป แก็ทเจ็ท และแอคเซสซอรีเกมมิ่งแบบครบวงจรในไทย,,,,,,,,,,0.0
334,2025-06-09,  บิทคับ  ยกตลาดคริปโทโตเด่น ลุ้น  จีโทเคน  จุดเปลี่ยนครั้งใหญ่,,,,,,,,,,0.0
335,2025-06-10,  The Accountant 2 : knallende actie en verrassend veel humor,,,,,,,,,,0.0
336,2025-06-11,CASETiFY x Sonny Angel ปล่อยคอลเล็คชัน  Wild Haven  เติมความคิ้วท์จัดเต็ม,,,,,,,,,,0.0
337,2025-06-12,  ห้างขายยา  เล็งคว้า  ควอนซาห์  เสริมหลังบ้าน,,,,,,,,,,0.0
338,2025-06-13,กวาดล้างขบวนการยาเสียสาว,,,,,,,,,,0.0
339,2025-06-14,ผู้ว่าฯชัชชาติเน้นย้ำ  แยกขยะ - ไม่เทรวม  ช่วยลดค่าใช้จ่ายลดปริมาณ,,,,,,,,,,0.0
340,2025-06-15,,,,,,,,,,,0.0
341,2025-06-16,,,,,,,,,,,0.0
342,2025-06-17,,,,,,,,,,,0.0
343,2025-06-18,,,,,,,,,,,0.0
344,2025-06-19,,,,,,,,,,,0.0
345,2025-06-20,,,,,,,,,,,0.0
346,2025-06-21,,,,,,,,,,,0.0
347,2025-06-22,,,,,,,,,,,0.0
348,2025-06-23,,,,,,,,,,,0.0
349,2025-06-24,,,,,,,,,,,0.0
350,2025-06-25,,,,,,,,,,,0.0
351,2025-06-26,,,,,,,,,,,0.0
352,2025-06-27,,,,,,,,,,,0.0
353,2025-06-28,,,,,,,,,,,0.0
354,2025-06-29,,,,,,,,,,,0.0
355,2025-06-30,,,,,,,,,,,0.0
356,2025-07-01,,,,,,,,,,,0.0
357,2025-07-02,Agoda : Asia most affordable summer destinations revealed,,,,,,,,,,0.0
358,2025-07-03,vipmgm8 Archives,,,,,,,,,,0.0
359,2025-07-04,Korpsleiding politie keert zich tegen wetgeving minister Van Weel :  Niet elke illegale vreemdeling overlastgevend  ,,,,,,,,,,0.0
360,2025-07-05,พระสมเด็จวัดระฆัง พิมพ์บัวตูมขัดเพชร,,,,,,,,,,0.0
361,2025-07-06,งวดนี้รวยสะใจ !!!  หวยเป๋าตัง  แตกใหญ่ 162 ล้าน มีเศรษฐีใหม่รับคนเดียว 60 ล้าน,,,,,,,,,,0.0
362,2025-07-07,Женщина соблазнила несколько известных монахов и родила от них,,,,,,,,,,0.5626440048217773
363,2025-07-08,Samsung The New Galaxy เตรียมเปิดโอกาสให้จับจองจนถึงวันที่ 9 กรกฎาคมเท่านั้น ! ,,,,,,,,,,0.0
364,2025-07-09,ใจมันเค็ม,,,,,,,,,,0.0
365,2025-07-10,เตือนผลกระทบภาษี,,,,,,,,,,0.0
